"1404-03-20 4acs@720/725/730/735-ES@Quant@"
"Solution Label","Batch Label","Customer Id","Customer Label","Type","Element","Flags","Soln Conc","Units","Corr Con","Units","Int","Internal Std","Date","Time","SD","RSD","IntSD","IntRSD","Coeff 1","Coeff 2","Coeff 3","Act Wgt","Act Vol","DF","NumReps","Replicates",
"HFTIZ D100 1344-1","","","","Samp","P 214.914","",0.0752249,"ppm",3687.49,"ppm",0.844307,"-","6/10/2025","23:53:45",0,0,"0","0",0.178416,8.85201,0,0.102,50,100,1,0.844307,""
"HFTIZ D100 1344-1","","","","Samp","Pb 220.353","",0.0512326,"ppm",2511.4,"ppm",3.90723,"-","6/10/2025","23:53:45",0,0,"0","0",1.1415,53.9837,0,0.102,50,100,1,3.90723,""
"HFTIZ D100 1344-1","","","","Samp","Pb 405.781","",0.0583285,"ppm",2859.24,"ppm",8.32813,"-","6/10/2025","23:53:45",0,0,"0","0",-2.19762,180.456,0,0.102,50,100,1,8.32813,""
"HFTIZ D100 1344-1","","","","Samp","S 180.669","",0.229228,"ppm",11236.6,"ppm",1.74035,"-","6/10/2025","23:53:45",0,0,"0","0",0.356639,6.0364,0,0.102,50,100,1,1.74035,""
"HFTIZ D100 1344-1","","","","Samp","S 181.972","uv",-0.212759,"ppm",-10429.4,"ppm",1.30472,"-","6/10/2025","23:53:45",0,0,"0","0",3.19207,8.87082,0,0.102,50,100,1,1.30472,"u"
"HFTIZ D100 1344-1","","","","Samp","Sb 206.834","",0.0233425,"ppm",1144.24,"ppm",4.02767,"-","6/10/2025","23:53:45",0,0,"0","0",3.17309,36.6105,0,0.102,50,100,1,4.02767,""
"HFTIZ D100 1344-1","","","","Samp","Sb 217.582","",0.106405,"ppm",5215.94,"ppm",5.94454,"-","6/10/2025","23:53:45",0,0,"0","0",2.37356,33.5602,0,0.102,50,100,1,5.94454,""
"HFTIZ D100 1344-1","","","","Samp","Sc 357.253","",0.0017975,"ppm",88.1127,"ppm",3530.5,"-","6/10/2025","23:53:45",0,0,"0","0",3445.92,47052.4,0,0.102,50,100,1,3530.5,""
"HFTIZ D100 1344-1","","","","Samp","Sc 361.383","",0.00302943,"ppm",148.502,"ppm",49.9983,"-","6/10/2025","23:53:45",0,0,"0","0",-87.2733,45312.6,0,0.102,50,100,1,49.9983,""
"HFTIZ D100 1344-1","","","","Samp","Sn 189.925","uv",-0.0700849,"ppm",-3435.53,"ppm",1.04072,"-","6/10/2025","23:53:45",0,0,"0","0",2.44978,20.1051,0,0.102,50,100,1,1.04072,"u"
"HFTIZ D100 1344-1","","","","Samp","Sn 283.998","",2.04281,"ppm",100138,"ppm",261.032,"-","6/10/2025","23:53:45",0,0,"0","0",-7.40639,131.406,0,0.102,50,100,1,261.032,""
"HFTIZ D100 1344-1","","","","Samp","Sr 407.771","uv",-0.00770328,"ppm",-377.612,"ppm",598.033,"-","6/10/2025","23:53:45",0,0,"0","0",3908.54,429752,0,0.102,50,100,1,598.033,"u"
"HFTIZ D100 1344-1","","","","Samp","Sr 421.552","uv",-0.00778013,"ppm",-381.379,"ppm",283.311,"-","6/10/2025","23:53:45",0,0,"0","0",1881.13,205372,0,0.102,50,100,1,283.311,"u"
"HFTIZ D100 1344-1","","","","Samp","Th 283.730","uv",-0.00728753,"ppm",-357.232,"ppm",17.3394,"-","6/10/2025","23:53:45",0,0,"0","0",22.1171,655.603,0,0.102,50,100,1,17.3394,"u"
"HFTIZ D100 1344-1","","","","Samp","Th 335.123","",0.0746136,"ppm",3657.53,"ppm",158.652,"-","6/10/2025","23:53:45",0,0,"0","0",111.772,628.306,0,0.102,50,100,1,158.652,""
"HFTIZ D100 1344-1","","","","Samp","Th 401.913","uv",-0.0460481,"ppm",-2257.26,"ppm",10.4874,"-","6/10/2025","23:53:45",0,0,"0","0",49.8817,855.503,0,0.102,50,100,1,10.4874,"u"
"HFTIZ D100 1344-1","","","","Samp","Ti 334.941","",0.319577,"ppm",15665.5,"ppm",7912.31,"-","6/10/2025","23:53:45",0,0,"0","0",67.4457,24547.7,0,0.102,50,100,1,7912.31,""
"HFTIZ D100 1344-1","","","","Samp","Ti 337.280","",0.333104,"ppm",16328.6,"ppm",2477.97,"-","6/10/2025","23:53:45",0,0,"0","0",-114.412,7782.49,0,0.102,50,100,1,2477.97,""
"HFTIZ D100 1344-1","","","","Samp","Tl 276.789","uv",-0.0195311,"ppm",-957.404,"ppm",4.0188,"-","6/10/2025","23:53:45",0,0,"0","0",5.50909,76.3038,0,0.102,50,100,1,4.0188,"u"
"HFTIZ D100 1344-1","","","","Samp","Tl 351.923","uv",-0.095626,"ppm",-4687.55,"ppm",1.46875,"-","6/10/2025","23:53:45",0,0,"0","0",14.2279,133.428,0,0.102,50,100,1,1.46875,"u"
"HFTIZ D100 1344-1","","","","Samp","U 385.957","uv",-0.00512941,"ppm",-251.442,"ppm",7.50684,"-","6/10/2025","23:53:45",0,0,"0","0",10.2274,530.379,0,0.102,50,100,1,7.50684,"u"
"HFTIZ D100 1344-1","","","","Samp","U 409.013","",0.0256778,"ppm",1258.71,"ppm",25.1875,"-","6/10/2025","23:53:45",0,0,"0","0",12.4198,497.226,0,0.102,50,100,1,25.1875,""
"HFTIZ D100 1344-1","","","","Samp","V 309.310","",0.0287884,"ppm",1411.2,"ppm",5.33102,"-","6/10/2025","23:53:45",0,0,"0","0",-65.9118,2474.71,0,0.102,50,100,1,5.33102,""
"HFTIZ D100 1344-1","","","","Samp","V 311.837","uv",-0.0204654,"ppm",-1003.21,"ppm",-2.823,"-","6/10/2025","23:53:45",0,0,"0","0",68.542,3487.1,0,0.102,50,100,1,-2.823,"u"
"HFTIZ D100 1344-1","","","","Samp","Y 360.074","",0.00803604,"ppm",393.923,"ppm",250.566,"-","6/10/2025","23:53:45",0,0,"0","0",20.8953,28580.2,0,0.102,50,100,1,250.566,""
"HFTIZ D100 1344-1","","","","Samp","Y 371.029","",0.00764548,"ppm",374.778,"ppm",130.736,"-","6/10/2025","23:53:45",0,0,"0","0",0.183791,17075.8,0,0.102,50,100,1,130.736,""
"HFTIZ D100 1344-1","","","","Samp","Y 377.433","",0.00680622,"ppm",333.638,"ppm",268.33,"-","6/10/2025","23:53:45",0,0,"0","0",23.4955,35972.2,0,0.102,50,100,1,268.33,""
"HFTIZ D100 1344-1","","","","Samp","Yb 328.937","",0.00026749,"ppm",13.1123,"ppm",52.368,"-","6/10/2025","23:53:45",0,0,"0","0",43.1889,34315.7,0,0.102,50,100,1,52.368,""
"HFTIZ D100 1344-1","","","","Samp","Yb 369.419","uv",-0.000342636,"ppm",-16.7959,"ppm",49.856,"-","6/10/2025","23:53:45",0,0,"0","0",60.0085,29630.8,0,0.102,50,100,1,49.856,"u"
"HFTIZ D100 1344-1","","","","Samp","Zn 202.548","uv",-0.0117215,"ppm",-574.583,"ppm",3.70094,"-","6/10/2025","23:53:45",0,0,"0","0",8.86397,440.476,0,0.102,50,100,1,3.70094,"u"
"HFTIZ D100 1344-1","","","","Samp","Zn 213.857","",0.000186718,"ppm",9.15285,"ppm",38.7615,"-","6/10/2025","23:53:45",0,0,"0","0",38.5835,953.092,0,0.102,50,100,1,38.7615,""
"D10 1269-2","","","","Samp","Ag 328.068","",0.00566047,"ppm",2.79391,"ppm",48.687,"-","6/10/2025","23:55:07",0,0,"0","0",20.9796,4894.89,0,1.013,50,10,1,48.687,""
"D10 1269-2","","","","Samp","Ag 338.289","",0.0237471,"ppm",11.7212,"ppm",21.9736,"-","6/10/2025","23:55:07",0,0,"0","0",2.54073,818.325,0,1.013,50,10,1,21.9736,""
"D10 1269-2","","","","Samp","Al 308.215","uv",-0.278737,"ppm",-137.58,"ppm",83.8935,"-","6/10/2025","23:55:07",0,0,"0","0",162.919,283.514,0,1.013,50,10,1,83.8936,"u"
"D10 1269-2","","","","Samp","Al 396.152","",0.128582,"ppm",63.4661,"ppm",367.535,"-","6/10/2025","23:55:07",0,0,"0","0",128.57,1858.45,0,1.013,50,10,1,367.535,""
"D10 1269-2","","","","Samp","As 188.980","uv",-0.00626581,"ppm",-3.0927,"ppm",1.60872,"-","6/10/2025","23:55:07",0,0,"0","0",1.80046,30.6012,0,1.013,50,10,1,1.60872,"u"
"D10 1269-2","","","","Samp","As 234.984","uv",-0.0839679,"ppm",-41.4452,"ppm",21.958,"-","6/10/2025","23:55:07",0,0,"0","0",23.9306,23.4923,0,1.013,50,10,1,21.958,"u"
"D10 1269-2","","","","Samp","B 249.678","",0.253758,"ppm",125.251,"ppm",432.377,"-","6/10/2025","23:55:07",0,0,"0","0",87.899,1357.51,0,1.013,50,10,1,432.377,""
"D10 1269-2","","","","Samp","B 249.772","",0.2648,"ppm",130.701,"ppm",909.504,"-","6/10/2025","23:55:07",0,0,"0","0",189.35,2719.61,0,1.013,50,10,1,909.504,""
"D10 1269-2","","","","Samp","Ba 455.403","uv",-0.024084,"ppm",-11.8875,"ppm",964.017,"-","6/10/2025","23:55:07",0,0,"0","0",5250.02,177961,0,1.013,50,10,1,964.017,"u"
"D10 1269-2","","","","Samp","Ba 493.408","uv",-0.0224599,"ppm",-11.0858,"ppm",865.014,"-","6/10/2025","23:55:07",0,0,"0","0",4445.74,159428,0,1.013,50,10,1,865.014,"u"
"D10 1269-2","","","","Samp","Bi 223.061","",0.208583,"ppm",102.953,"ppm",0.73909,"-","6/10/2025","23:55:07",0,0,"0","0",-13.0105,65.919,0,1.013,50,10,1,0.73909,""
"D10 1269-2","","","","Samp","Bi 306.771","",0.326278,"ppm",161.045,"ppm",573.388,"-","6/10/2025","23:55:07",0,0,"0","0",483.639,275.07,0,1.013,50,10,1,573.388,""
"D10 1269-2","","","","Samp","Ca 317.933","",32.9247,"ppm",16251.1,"ppm",127420,"-","6/10/2025","23:55:07",0,0,"0","0",3553.72,3762.1,0,1.013,50,10,1,127420,""
"D10 1269-2","","","","Samp","Ca 396.847","",28.8938,"ppm",14261.5,"ppm",5.5755E6,"-","6/10/2025","23:55:07",0,0,"0","0",23558.3,192150,0,1.013,50,10,1,5.5755E6,""
"D10 1269-2","","","","Samp","Ca 422.673","",34.2009,"ppm",16881,"ppm",65572,"-","6/10/2025","23:55:07",0,0,"0","0",143.384,1913.07,0,1.013,50,10,1,65572,""
"D10 1269-2","","","","Samp","Cd 214.439","uv",-0.0036955,"ppm",-1.82404,"ppm",5.04227,"-","6/10/2025","23:55:07",0,0,"0","0",7.43569,647.659,0,1.013,50,10,1,5.04227,"u"
"D10 1269-2","","","","Samp","Cd 226.502","uv",-0.00841572,"ppm",-4.15386,"ppm",10.07,"-","6/10/2025","23:55:07",0,0,"0","0",24.9057,1762.86,0,1.013,50,10,1,10.07,"u"
"D10 1269-2","","","","Samp","Ce 418.659","",0.0536705,"ppm",26.4908,"ppm",31.958,"-","6/10/2025","23:55:07",0,0,"0","0",-84.6989,2173.58,0,1.013,50,10,1,31.958,""
"D10 1269-2","","","","Samp","Ce 446.021","",0.0458013,"ppm",22.6068,"ppm",29.7969,"-","6/10/2025","23:55:07",0,0,"0","0",-86.5992,2541.32,0,1.013,50,10,1,29.7969,""
"D10 1269-2","","","","Samp","Co 228.615","",0.00198756,"ppm",0.981025,"ppm",8.4193,"-","6/10/2025","23:55:07",0,0,"0","0",7.18828,619.36,0,1.013,50,10,1,8.4193,""
"D10 1269-2","","","","Samp","Co 230.786","",0.000750275,"ppm",0.370323,"ppm",10.6613,"-","6/10/2025","23:55:07",0,0,"0","0",10.3072,471.972,0,1.013,50,10,1,10.6613,""
"D10 1269-2","","","","Samp","Co 231.160","uv",-0.00761352,"ppm",-3.75791,"ppm",4.64778,"-","6/10/2025","23:55:07",0,0,"0","0",7.01174,310.495,0,1.013,50,10,1,4.64778,"u"
"D10 1269-2","","","","Samp","Cr 267.716","",0.16876,"ppm",83.2974,"ppm",369.122,"-","6/10/2025","23:55:07",0,0,"0","0",30.047,2009.21,0,1.013,50,10,1,369.122,""
"D10 1269-2","","","","Samp","Cr 283.563","",0.187545,"ppm",92.5692,"ppm",752.451,"-","6/10/2025","23:55:07",0,0,"0","0",74.1269,3616.86,0,1.013,50,10,1,752.451,""
"D10 1269-2","","","","Samp","Cu 324.754","",0.849539,"ppm",419.318,"ppm",3467.7,"-","6/10/2025","23:55:07",0,0,"0","0",137.208,3920.35,0,1.013,50,10,1,3467.7,""
"D10 1269-2","","","","Samp","Cu 327.395","",0.869072,"ppm",428.959,"ppm",2408.3,"-","6/10/2025","23:55:07",0,0,"0","0",38.4191,2726.91,0,1.013,50,10,1,2408.3,""
"D10 1269-2","","","","Samp","Fe 238.204","",12.7514,"ppm",6293.88,"ppm",9015,"-","6/10/2025","23:55:07",0,0,"0","0",226.412,689.225,0,1.013,50,10,1,9015,""
"D10 1269-2","","","","Samp","Fe 259.940","",13.6286,"ppm",6726.86,"ppm",19059.9,"-","6/10/2025","23:55:07",0,0,"0","0",31.2842,1396.22,0,1.013,50,10,1,19059.9,""
"D10 1269-2","","","","Samp","Ga 287.423","",0.0667465,"ppm",32.945,"ppm",36.2133,"-","6/10/2025","23:55:07",0,0,"0","0",16.4713,295.775,0,1.013,50,10,1,36.2133,""
"D10 1269-2","","","","Samp","Ga 417.204","uv",-0.039208,"ppm",-19.3524,"ppm",158.544,"-","6/10/2025","23:55:07",0,0,"0","0",191.594,842.936,0,1.013,50,10,1,158.544,"u"
"D10 1269-2","","","","Samp","In 410.176","uv",-0.0182825,"ppm",-9.02393,"ppm",56.7363,"-","6/10/2025","23:55:07",0,0,"0","0",62.7852,330.856,0,1.013,50,10,1,56.7363,"u"
"D10 1269-2","","","","Samp","In 451.131","",0.350741,"ppm",173.12,"ppm",1659.55,"-","6/10/2025","23:55:07",0,0,"0","0",1516.05,409.14,0,1.013,50,10,1,1659.55,""
"D10 1269-2","","","","Samp","K 766.491","",2.60385,"ppm",1285.22,"ppm",2550.21,"-","6/10/2025","23:55:07",0,0,"0","0",485.519,792.935,0,1.013,50,10,1,2550.21,""
"D10 1269-2","","","","Samp","K 769.897","",3.84167,"ppm",1896.18,"ppm",13242.2,"-","6/10/2025","23:55:07",0,0,"0","0",10934.5,600.705,0,1.013,50,10,1,13242.2,""
"D10 1269-2","","","","Samp","La 333.749","",0.0465707,"ppm",22.9865,"ppm",295.8,"-","6/10/2025","23:55:07",0,0,"0","0",-10.2002,6570.67,0,1.013,50,10,1,295.8,""
"D10 1269-2","","","","Samp","La 408.671","",0.0328775,"ppm",16.2278,"ppm",21.1992,"-","6/10/2025","23:55:07",0,0,"0","0",-418.718,13380.5,0,1.013,50,10,1,21.1992,""
"D10 1269-2","","","","Samp","Li 610.365","",0.182049,"ppm",89.8564,"ppm",2.56738,"-","6/10/2025","23:55:07",0,0,"0","0",-656.706,3621.41,0,1.013,50,10,1,2.56738,""
"D10 1269-2","","","","Samp","Li 670.783","uv",-0.0101013,"ppm",-4.98582,"ppm",3664.21,"-","6/10/2025","23:55:07",0,0,"0","0",4046.32,37828.1,0,1.013,50,10,1,3664.21,"u"
"D10 1269-2","","","","Samp","Mg 279.553","",102.568,"ppm",50625.9,"ppm",1.07052E6,"-","6/10/2025","23:55:07",0,0,"0","0",129091,9178.63,0,1.013,50,10,1,1.07052E6,""
"D10 1269-2","","","","Samp","Mg 280.270","",73.399,"ppm",36228.5,"ppm",737157,"-","6/10/2025","23:55:07",0,0,"0","0",218.655,10040.2,0,1.013,50,10,1,737157,""
"D10 1269-2","","","","Samp","Mg 285.213","",82.3311,"ppm",40637.3,"ppm",280798,"-","6/10/2025","23:55:07",0,0,"0","0",114.299,3409.2,0,1.013,50,10,1,280798,""
"D10 1269-2","","","","Samp","Mn 257.610","",7.63259,"ppm",3767.32,"ppm",98853.6,"-","6/10/2025","23:55:07",0,0,"0","0",254.995,12918.1,0,1.013,50,10,1,98853.6,""
"D10 1269-2","","","","Samp","Mn 259.372","",7.56238,"ppm",3732.67,"ppm",58976.3,"-","6/10/2025","23:55:07",0,0,"0","0",76.009,7788.59,0,1.013,50,10,1,58976.3,""
"D10 1269-2","","","","Samp","Mo 281.615","",0.191576,"ppm",94.5588,"ppm",117.447,"-","6/10/2025","23:55:07",0,0,"0","0",-112.86,1202.17,0,1.013,50,10,1,117.447,""
"D10 1269-2","","","","Samp","Mo 284.824","",0.112012,"ppm",55.2875,"ppm",16.5806,"-","6/10/2025","23:55:07",0,0,"0","0",-61.9364,700.966,0,1.013,50,10,1,16.5806,""
"D10 1269-2","","","","Samp","Na 568.821","",4.80035,"ppm",2369.38,"ppm",166.943,"-","6/10/2025","23:55:07",0,0,"0","0",41.2481,26.1846,0,1.013,50,10,1,166.943,""
"D10 1269-2","","","","Samp","Na 588.995","",4.23149,"ppm",2088.59,"ppm",56399.5,"-","6/10/2025","23:55:07",0,0,"0","0",20562.8,8469.04,0,1.013,50,10,1,56399.5,""
"D10 1269-2","","","","Samp","Na 589.592","",3.70461,"ppm",1828.53,"ppm",19923.5,"-","6/10/2025","23:55:07",0,0,"0","0",4808.56,4080.05,0,1.013,50,10,1,19923.5,""
"D10 1269-2","","","","Samp","Ni 230.299","",0.00596138,"ppm",2.94244,"ppm",7.77158,"-","6/10/2025","23:55:07",0,0,"0","0",6.04384,289.821,0,1.013,50,10,1,7.77158,""
"D10 1269-2","","","","Samp","Ni 231.604","",0.0446993,"ppm",22.0628,"ppm",14.5645,"-","6/10/2025","23:55:07",0,0,"0","0",2.62822,267.036,0,1.013,50,10,1,14.5645,""
"D10 1269-2","","","","Samp","P 213.618","",17.501,"ppm",8638.19,"ppm",779.324,"-","6/10/2025","23:55:07",0,0,"0","0",2.84493,44.3678,0,1.013,50,10,1,779.324,""
"D10 1269-2","","","","Samp","P 214.914","",17.7008,"ppm",8736.8,"ppm",156.866,"-","6/10/2025","23:55:07",0,0,"0","0",0.178416,8.85201,0,1.013,50,10,1,156.866,""
"D10 1269-2","","","","Samp","Pb 220.353","",0.0599953,"ppm",29.6127,"ppm",4.38027,"-","6/10/2025","23:55:07",0,0,"0","0",1.1415,53.9837,0,1.013,50,10,1,4.38027,""
"D10 1269-2","","","","Samp","Pb 405.781","",0.139048,"ppm",68.632,"ppm",22.8945,"-","6/10/2025","23:55:07",0,0,"0","0",-2.19762,180.456,0,1.013,50,10,1,22.8945,""
"D10 1269-2","","","","Samp","S 180.669","",46.6095,"ppm",23005.7,"ppm",281.711,"-","6/10/2025","23:55:07",0,0,"0","0",0.356639,6.0364,0,1.013,50,10,1,281.711,""
"D10 1269-2","","","","Samp","S 181.972","",46.8583,"ppm",23128.5,"ppm",418.863,"-","6/10/2025","23:55:07",0,0,"0","0",3.19207,8.87082,0,1.013,50,10,1,418.863,""
"D10 1269-2","","","","Samp","Sb 206.834","",0.134395,"ppm",66.3352,"ppm",8.09336,"-","6/10/2025","23:55:07",0,0,"0","0",3.17309,36.6105,0,1.013,50,10,1,8.09336,""
"D10 1269-2","","","","Samp","Sb 217.582","uv",-0.00129956,"ppm",-0.641444,"ppm",2.32995,"-","6/10/2025","23:55:07",0,0,"0","0",2.37356,33.5602,0,1.013,50,10,1,2.32995,"u"
"D10 1269-2","","","","Samp","Sc 357.253","",0.00190477,"ppm",0.940163,"ppm",3535.54,"-","6/10/2025","23:55:07",0,0,"0","0",3445.92,47052.4,0,1.013,50,10,1,3535.54,""
"D10 1269-2","","","","Samp","Sc 361.383","",0.00391796,"ppm",1.93384,"ppm",90.2598,"-","6/10/2025","23:55:07",0,0,"0","0",-87.2733,45312.6,0,1.013,50,10,1,90.2598,""
"D10 1269-2","","","","Samp","Sn 189.925","uv",-0.125525,"ppm",-61.9572,"ppm",-0.0739136,"-","6/10/2025","23:55:07",0,0,"0","0",2.44978,20.1051,0,1.013,50,10,1,-0.0739136,"u"
"D10 1269-2","","","","Samp","Sn 283.998","",0.608199,"ppm",300.197,"ppm",72.5148,"-","6/10/2025","23:55:07",0,0,"0","0",-7.40639,131.406,0,1.013,50,10,1,72.5148,""
"D10 1269-2","","","","Samp","Sr 407.771","",0.0217402,"ppm",10.7306,"ppm",13251.5,"-","6/10/2025","23:55:07",0,0,"0","0",3908.54,429752,0,1.013,50,10,1,13251.5,""
"D10 1269-2","","","","Samp","Sr 421.552","",0.0230205,"ppm",11.3625,"ppm",6608.89,"-","6/10/2025","23:55:07",0,0,"0","0",1881.13,205372,0,1.013,50,10,1,6608.89,""
"D10 1269-2","","","","Samp","Th 283.730","",0.0138278,"ppm",6.82516,"ppm",31.1826,"-","6/10/2025","23:55:07",0,0,"0","0",22.1171,655.603,0,1.013,50,10,1,31.1826,""
"D10 1269-2","","","","Samp","Th 335.123","uv",-0.0812708,"ppm",-40.1139,"ppm",60.7087,"-","6/10/2025","23:55:07",0,0,"0","0",111.772,628.306,0,1.013,50,10,1,60.7087,"u"
"D10 1269-2","","","","Samp","Th 401.913","uv",-0.027994,"ppm",-13.8174,"ppm",25.9327,"-","6/10/2025","23:55:07",0,0,"0","0",49.8817,855.503,0,1.013,50,10,1,25.9327,"u"
"D10 1269-2","","","","Samp","Ti 334.941","",0.0277742,"ppm",13.7089,"ppm",749.239,"-","6/10/2025","23:55:07",0,0,"0","0",67.4457,24547.7,0,1.013,50,10,1,749.239,""
"D10 1269-2","","","","Samp","Ti 337.280","",0.0540248,"ppm",26.6658,"ppm",306.036,"-","6/10/2025","23:55:07",0,0,"0","0",-114.412,7782.49,0,1.013,50,10,1,306.036,""
"D10 1269-2","","","","Samp","Tl 276.789","",0.157114,"ppm",77.5489,"ppm",17.4975,"-","6/10/2025","23:55:07",0,0,"0","0",5.50909,76.3038,0,1.013,50,10,1,17.4975,""
"D10 1269-2","","","","Samp","Tl 351.923","uv",-0.0541563,"ppm",-26.7306,"ppm",7.00195,"-","6/10/2025","23:55:07",0,0,"0","0",14.2279,133.428,0,1.013,50,10,1,7.00195,"u"
"D10 1269-2","","","","Samp","U 385.957","",0.0564274,"ppm",27.8516,"ppm",40.1553,"-","6/10/2025","23:55:07",0,0,"0","0",10.2274,530.379,0,1.013,50,10,1,40.1553,""
"D10 1269-2","","","","Samp","U 409.013","",0.0497331,"ppm",24.5474,"ppm",37.1484,"-","6/10/2025","23:55:07",0,0,"0","0",12.4198,497.226,0,1.013,50,10,1,37.1484,""
"D10 1269-2","","","","Samp","V 309.310","",0.250937,"ppm",123.858,"ppm",555.083,"-","6/10/2025","23:55:07",0,0,"0","0",-65.9118,2474.71,0,1.013,50,10,1,555.083,""
"D10 1269-2","","","","Samp","V 311.837","uv",-0.0177133,"ppm",-8.743,"ppm",6.77393,"-","6/10/2025","23:55:07",0,0,"0","0",68.542,3487.1,0,1.013,50,10,1,6.77393,"u"
"D10 1269-2","","","","Samp","Y 360.074","",0.0180148,"ppm",8.89181,"ppm",535.761,"-","6/10/2025","23:55:07",0,0,"0","0",20.8953,28580.2,0,1.013,50,10,1,535.761,""
"D10 1269-2","","","","Samp","Y 371.029","",0.0144095,"ppm",7.11231,"ppm",246.238,"-","6/10/2025","23:55:07",0,0,"0","0",0.183791,17075.8,0,1.013,50,10,1,246.238,""
"D10 1269-2","","","","Samp","Y 377.433","",0.0137319,"ppm",6.77781,"ppm",517.46,"-","6/10/2025","23:55:07",0,0,"0","0",23.4955,35972.2,0,1.013,50,10,1,517.46,""
"D10 1269-2","","","","Samp","Yb 328.937","",0.00348454,"ppm",1.71991,"ppm",162.763,"-","6/10/2025","23:55:07",0,0,"0","0",43.1889,34315.7,0,1.013,50,10,1,162.763,""
"D10 1269-2","","","","Samp","Yb 369.419","",0.00201262,"ppm",0.993396,"ppm",119.644,"-","6/10/2025","23:55:07",0,0,"0","0",60.0085,29630.8,0,1.013,50,10,1,119.644,""
"D10 1269-2","","","","Samp","Zn 202.548","",27.7192,"ppm",13681.7,"ppm",12218.5,"-","6/10/2025","23:55:07",0,0,"0","0",8.86397,440.476,0,1.013,50,10,1,12218.5,""
"D10 1269-2","","","","Samp","Zn 213.857","",27.4844,"ppm",13565.8,"ppm",26233.7,"-","6/10/2025","23:55:07",0,0,"0","0",38.5835,953.092,0,1.013,50,10,1,26233.7,""
"D10 1269-3","","","","Samp","Ag 328.068","uv",-0.00421687,"ppm",-2.95713,"ppm",0.338501,"-","6/10/2025","23:56:29",0,0,"0","0",20.9796,4894.89,0,0.713,50,10,1,0.338501,"u"
"D10 1269-3","","","","Samp","Ag 338.289","uv",-0.00280161,"ppm",-1.96466,"ppm",0.248108,"-","6/10/2025","23:56:29",0,0,"0","0",2.54073,818.325,0,0.713,50,10,1,0.248108,"u"
"D10 1269-3","","","","Samp","Al 308.215","uv",-0.342404,"ppm",-240.115,"ppm",65.8431,"-","6/10/2025","23:56:29",0,0,"0","0",162.919,283.514,0,0.713,50,10,1,65.8431,"u"
"D10 1269-3","","","","Samp","Al 396.152","",0.0465268,"ppm",32.6275,"ppm",215.038,"-","6/10/2025","23:56:29",0,0,"0","0",128.57,1858.45,0,0.713,50,10,1,215.038,""
"D10 1269-3","","","","Samp","As 188.980","",0.0272684,"ppm",19.1223,"ppm",2.6349,"-","6/10/2025","23:56:29",0,0,"0","0",1.80046,30.6012,0,0.713,50,10,1,2.6349,""
"D10 1269-3","","","","Samp","As 234.984","uv",-0.109783,"ppm",-76.9868,"ppm",21.3515,"-","6/10/2025","23:56:29",0,0,"0","0",23.9306,23.4923,0,0.713,50,10,1,21.3515,"u"
"D10 1269-3","","","","Samp","B 249.678","",0.0715318,"ppm",50.1625,"ppm",185.004,"-","6/10/2025","23:56:29",0,0,"0","0",87.899,1357.51,0,0.713,50,10,1,185.004,""
"D10 1269-3","","","","Samp","B 249.772","",0.0718006,"ppm",50.3511,"ppm",384.62,"-","6/10/2025","23:56:29",0,0,"0","0",189.35,2719.61,0,0.713,50,10,1,384.62,""
"D10 1269-3","","","","Samp","Ba 455.403","uv",-0.0256313,"ppm",-17.9743,"ppm",688.654,"-","6/10/2025","23:56:29",0,0,"0","0",5250.02,177961,0,0.713,50,10,1,688.654,"u"
"D10 1269-3","","","","Samp","Ba 493.408","uv",-0.0242885,"ppm",-17.0326,"ppm",573.491,"-","6/10/2025","23:56:29",0,0,"0","0",4445.74,159428,0,0.713,50,10,1,573.491,"u"
"D10 1269-3","","","","Samp","Bi 223.061","",0.228272,"ppm",160.079,"ppm",2.03702,"-","6/10/2025","23:56:29",0,0,"0","0",-13.0105,65.919,0,0.713,50,10,1,2.03702,""
"D10 1269-3","","","","Samp","Bi 306.771","",0.316496,"ppm",221.947,"ppm",570.697,"-","6/10/2025","23:56:29",0,0,"0","0",483.639,275.07,0,0.713,50,10,1,570.697,""
"D10 1269-3","","","","Samp","Ca 317.933","",18.7286,"ppm",13133.7,"ppm",74012.8,"-","6/10/2025","23:56:29",0,0,"0","0",3553.72,3762.1,0,0.713,50,10,1,74012.8,""
"D10 1269-3","","","","Samp","Ca 396.847","",17.551,"ppm",12307.8,"ppm",3.39598E6,"-","6/10/2025","23:56:29",0,0,"0","0",23558.3,192150,0,0.713,50,10,1,3.39598E6,""
"D10 1269-3","","","","Samp","Ca 422.673","",19.7077,"ppm",13820.2,"ppm",37845.5,"-","6/10/2025","23:56:29",0,0,"0","0",143.384,1913.07,0,0.713,50,10,1,37845.5,""
"D10 1269-3","","","","Samp","Cd 214.439","uv",-0.00542537,"ppm",-3.80461,"ppm",3.9219,"-","6/10/2025","23:56:29",0,0,"0","0",7.43569,647.659,0,0.713,50,10,1,3.9219,"u"
"D10 1269-3","","","","Samp","Cd 226.502","uv",-0.0111018,"ppm",-7.78525,"ppm",5.33487,"-","6/10/2025","23:56:29",0,0,"0","0",24.9057,1762.86,0,0.713,50,10,1,5.33487,"u"
"D10 1269-3","","","","Samp","Ce 418.659","",0.0478605,"ppm",33.5628,"ppm",19.3296,"-","6/10/2025","23:56:29",0,0,"0","0",-84.6989,2173.58,0,0.713,50,10,1,19.3296,""
